Category,VAT %,CPU,ASIN,Date,Amazon Price,FBA Price,FBM Price,Chosen Price,ROI %,ROI Score,Source,BSR,Offer Count,Review Count,Simulated Sales,Daily Profit,Stock,Actual Sales Volume,Avg Real Price,Scraper2_Title,Scraper2_MonthlySold,Scraper2_Rating,Scraper2_VariantReviews,Scraper2_3MonthUKReviews,Scraper2_HistoricalUKReviews,Scraper2_ParentTotalReviews,Scraper2_LaunchDate,Review Share %
DIY & Tools,20,2.46,B07QQDMJ6M,2025-02-12,,9.98,4.9,4.9,-16.808149405772486,-5,fbm,25064,3,680,0.0,0.0,316,1,9.98,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-02-13,,9.99,4.9,4.9,-16.808149405772486,-5,fbm,44301,3,680,0.0,0.0,316,1,9.96,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-02-14,,9.99,4.9,4.9,-16.808149405772486,-5,fbm,50354,2,680,0.0,0.0,314,0,0.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-02-15,,9.99,4.9,4.9,-16.808149405772486,-5,fbm,50354,2,680,0.0,0.0,314,0,0.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-02-16,,9.99,4.9,4.9,-16.808149405772486,-5,fbm,50354,2,680,0.0,0.0,314,0,0.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-02-17,,9.99,4.9,4.9,-16.808149405772486,-5,fbm,36954,2,681,0.0,0.0,315,0,0.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-02-18,,9.99,4.45,4.45,-24.44821731748726,-5,fbm,32399,1,682,0.0,0.0,316,5,9.99,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-02-19,,9.99,4.45,4.45,-24.44821731748726,-5,fbm,18450,1,682,0.0,0.0,312,4,8.325000000000001,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-02-20,,9.99,4.45,4.45,-24.44821731748726,-5,fbm,24384,2,683,0.0,0.0,307,0,0.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-02-21,,9.99,4.45,4.45,-24.44821731748726,-5,fbm,29189,2,683,0.0,0.0,307,4,9.99,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-02-22,,9.99,4.45,4.45,-24.44821731748726,-5,fbm,29229,2,683,0.0,0.0,302,1,9.99,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-02-23,,8.99,4.45,4.45,-24.44821731748726,-5,fbm,40219,3,684,0.0,0.0,302,3,9.99,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-02-24,,9.39,4.45,4.45,-24.44821731748726,-5,fbm,26433,3,684,0.0,0.0,299,1,9.99,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-02-25,,9.39,9.39,9.39,59.42275042444823,4,fba,46536,3,684,2.0,7.000000000000002,298,2,9.39,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-02-26,,9.39,9.39,9.39,59.42275042444823,4,fba,22811,3,684,2.0,7.000000000000002,296,0,0.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-02-27,,9.39,9.39,9.39,59.42275042444823,4,fba,31723,4,685,2.0,7.000000000000002,296,2,9.39,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-02-28,,9.39,9.39,9.39,59.42275042444823,4,fba,15022,4,685,2.0,7.000000000000002,294,4,9.287500000000001,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-01,,9.39,9.39,9.39,59.42275042444823,4,fba,10253,4,685,2.0,7.000000000000002,290,0,0.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-02,,9.39,9.39,9.39,59.42275042444823,4,fba,9999,4,685,2.0,7.000000000000002,290,2,8.96,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-03,,9.39,9.39,9.39,59.42275042444823,4,fba,13109,5,686,2.0,7.000000000000002,288,1,8.96,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-04,,8.89,7.99,7.99,35.65365025466894,4,fbm,10578,6,686,2.0,4.200000000000001,287,2,8.89,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-05,,8.88,7.99,7.99,35.65365025466894,4,fbm,17474,7,686,2.0,4.200000000000001,286,1,8.88,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-06,,8.79,7.99,7.99,35.65365025466894,4,fbm,23870,7,687,2.0,4.200000000000001,284,2,8.79,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-07,,8.79,7.99,7.99,35.65365025466894,4,fbm,21280,7,687,2.0,4.200000000000001,282,2,8.77,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-08,,8.75,7.99,7.99,35.65365025466894,4,fbm,15737,8,687,2.0,4.200000000000001,280,2,8.75,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-09,,8.75,7.53,7.53,27.843803056027177,3,fbm,17459,8,687,2.0,3.280000000000001,278,2,8.745000000000001,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-10,,8.69,7.53,7.53,27.843803056027177,3,fbm,16657,8,687,2.0,3.280000000000001,276,1,8.72,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-10,,8.6,7.53,7.53,27.843803056027177,3,fbm,16657,8,687,2.0,3.280000000000001,276,1,8.72,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-11,,8.39,7.53,7.53,27.843803056027177,3,fbm,18444,8,687,2.0,3.280000000000001,275,4,8.495000000000001,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-12,,8.39,7.53,7.53,27.843803056027177,3,fbm,9121,8,687,2.0,3.280000000000001,271,1,8.39,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-13,,8.07,7.53,7.53,27.843803056027177,3,fbm,13585,8,687,2.0,3.280000000000001,270,1,8.39,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-14,,8.05,7.53,7.53,27.843803056027177,3,fbm,17111,8,687,2.0,3.280000000000001,269,1,8.07,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-15,,7.99,7.53,7.53,27.843803056027177,3,fbm,24269,8,687,2.0,3.280000000000001,268,1,8.05,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-16,,7.99,7.53,7.53,27.843803056027177,3,fbm,29709,8,687,2.0,3.280000000000001,268,1,7.99,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-17,,7.99,7.53,7.53,27.843803056027177,3,fbm,26229,8,688,2.0,3.280000000000001,268,1,7.99,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-18,,7.99,7.53,7.53,27.843803056027177,3,fbm,27564,8,689,2.0,3.280000000000001,265,2,8.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-19,,7.99,7.53,7.53,27.843803056027177,3,fbm,20372,8,689,2.0,3.280000000000001,263,1,7.99,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-20,,7.99,7.53,7.53,27.843803056027177,3,fbm,11009,8,690,2.0,3.280000000000001,262,2,7.99,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-21,,7.99,7.53,7.53,27.843803056027177,3,fbm,22431,8,691,2.0,3.280000000000001,260,3,7.996666666666667,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-22,,7.99,7.53,7.53,27.843803056027177,3,fbm,20211,8,691,2.0,3.280000000000001,257,0,0.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-23,,7.99,7.53,7.53,27.843803056027177,3,fbm,21095,8,691,2.0,3.280000000000001,257,0,0.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-24,,7.99,7.53,7.53,27.843803056027177,3,fbm,22819,7,691,2.0,3.280000000000001,257,0,0.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-25,,7.99,7.53,7.53,27.843803056027177,3,fbm,14656,7,691,2.0,3.280000000000001,257,1,7.99,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-26,,7.99,7.53,7.53,27.843803056027177,3,fbm,18568,7,691,2.0,3.280000000000001,256,1,7.99,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-27,,7.99,7.53,7.53,27.843803056027177,3,fbm,18170,8,691,2.0,3.280000000000001,256,3,7.963333333333334,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-28,,7.95,7.98,7.95,34.97453310696096,3,fba,19865,8,691,2.0,4.120000000000001,252,0,0.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-29,,7.95,7.98,7.95,34.97453310696096,3,fba,40413,8,693,2.0,4.120000000000001,252,0,0.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-03-31,,7.95,7.98,7.95,34.97453310696096,3,fba,13571,8,693,2.0,4.120000000000001,252,2,3.975,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-04-01,,7.95,7.53,7.53,27.843803056027177,3,fbm,14874,8,693,2.0,3.280000000000001,249,1,7.95,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-04-02,,7.95,7.53,7.53,27.843803056027177,3,fbm,17667,8,693,2.0,3.280000000000001,249,1,7.95,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-04-03,,7.95,7.53,7.53,27.843803056027177,3,fbm,19572,8,694,2.0,3.280000000000001,247,0,0.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-04-04,,7.95,7.53,7.53,27.843803056027177,3,fbm,16788,8,694,2.0,3.280000000000001,247,0,0.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-04-05,,7.95,7.53,7.53,27.843803056027177,3,fbm,26568,8,694,2.0,3.280000000000001,247,0,0.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-04-06,,7.95,7.94,7.94,34.804753820033966,3,fbm,26568,8,694,2.0,4.100000000000001,247,0,0.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-04-07,,7.95,7.94,7.94,34.804753820033966,3,fbm,17161,8,694,2.0,4.100000000000001,247,0,0.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
DIY & Tools,20,2.46,B07QQDMJ6M,2025-04-08,,7.94,7.94,7.94,34.804753820033966,3,fba,20825,,,2.0,4.100000000000001,247,0,0.0,The Army Painter | Hobby: Super Glue,50+ bought in past month,4.4,694,1,1,694,N/A,100.0
