Category,VAT %,CPU,ASIN,Date,Amazon Price,FBA Price,FBM Price,Chosen Price,ROI %,ROI Score,Source,BSR,Offer Count,Review Count,Simulated Sales,Daily Profit,Stock,Actual Sales Volume,Avg Real Price,Scraper2_Title,Scraper2_MonthlySold,Scraper2_Rating,Scraper2_VariantReviews,Scraper2_3MonthUKReviews,Scraper2_HistoricalUKReviews,Scraper2_ParentTotalReviews,Scraper2_LaunchDate,Review Share %
Beauty,20,2.19,B08P63MSS9,2025-03-28,,9.0,6.44,6.44,2.384737678855332,0,fbm,519,6.0,801.0,2.0,0.3000000000000007,15,0,0.0,The Cheeky Panda Bamboo Facial Make Up Remover Wipes | Sustainable Face Wipes Eye Makeup Remover | Rose Scented Pack of 25 Face Wipes | 99% Purified Water,,4.4,792,1,10,803,N/A,98.63013698630137
Beauty,20,2.19,B08P63MSS9,2025-03-29,,9.0,6.44,6.44,2.384737678855332,0,fbm,483,6.0,802.0,2.0,0.3000000000000007,22,0,0.0,The Cheeky Panda Bamboo Facial Make Up Remover Wipes | Sustainable Face Wipes Eye Makeup Remover | Rose Scented Pack of 25 Face Wipes | 99% Purified Water,,4.4,792,1,10,803,N/A,98.63013698630137
Beauty,20,2.19,B08P63MSS9,2025-03-31,,9.0,8.16,8.16,29.72972972972973,3,fbm,430,6.0,802.0,2.0,3.74,22,0,0.0,The Cheeky Panda Bamboo Facial Make Up Remover Wipes | Sustainable Face Wipes Eye Makeup Remover | Rose Scented Pack of 25 Face Wipes | 99% Purified Water,,4.4,792,1,10,803,N/A,98.63013698630137
Beauty,20,2.19,B08P63MSS9,2025-04-02,,9.0,8.16,8.16,29.72972972972973,3,fbm,744,6.0,802.0,2.0,3.74,22,0,0.0,The Cheeky Panda Bamboo Facial Make Up Remover Wipes | Sustainable Face Wipes Eye Makeup Remover | Rose Scented Pack of 25 Face Wipes | 99% Purified Water,,4.4,792,1,10,803,N/A,98.63013698630137
Beauty,20,2.19,B08P63MSS9,2025-04-03,,9.0,8.16,8.16,29.72972972972973,3,fbm,899,6.0,802.0,2.0,3.74,24,0,0.0,The Cheeky Panda Bamboo Facial Make Up Remover Wipes | Sustainable Face Wipes Eye Makeup Remover | Rose Scented Pack of 25 Face Wipes | 99% Purified Water,,4.4,792,1,10,803,N/A,98.63013698630137
Beauty,20,2.19,B08P63MSS9,2025-04-04,,9.0,8.16,8.16,29.72972972972973,3,fbm,862,6.0,802.0,2.0,3.74,24,0,0.0,The Cheeky Panda Bamboo Facial Make Up Remover Wipes | Sustainable Face Wipes Eye Makeup Remover | Rose Scented Pack of 25 Face Wipes | 99% Purified Water,,4.4,792,1,10,803,N/A,98.63013698630137
Beauty,20,2.19,B08P63MSS9,2025-04-05,,9.0,8.16,8.16,29.72972972972973,3,fbm,1030,6.0,802.0,2.0,3.74,24,0,0.0,The Cheeky Panda Bamboo Facial Make Up Remover Wipes | Sustainable Face Wipes Eye Makeup Remover | Rose Scented Pack of 25 Face Wipes | 99% Purified Water,,4.4,792,1,10,803,N/A,98.63013698630137
Beauty,20,2.19,B08P63MSS9,2025-04-06,,9.0,8.16,8.16,29.72972972972973,3,fbm,957,6.0,803.0,2.0,3.74,24,0,0.0,The Cheeky Panda Bamboo Facial Make Up Remover Wipes | Sustainable Face Wipes Eye Makeup Remover | Rose Scented Pack of 25 Face Wipes | 99% Purified Water,,4.4,792,1,10,803,N/A,98.63013698630137
Beauty,20,2.19,B08P63MSS9,2025-04-07,,9.0,8.16,8.16,29.72972972972973,3,fbm,968,6.0,803.0,2.0,3.74,24,1,9.0,The Cheeky Panda Bamboo Facial Make Up Remover Wipes | Sustainable Face Wipes Eye Makeup Remover | Rose Scented Pack of 25 Face Wipes | 99% Purified Water,,4.4,792,1,10,803,N/A,98.63013698630137
Beauty,20,2.19,B08P63MSS9,2025-04-08,,9.0,8.16,8.16,29.72972972972973,3,fbm,1003,,,2.0,3.74,23,0,0.0,The Cheeky Panda Bamboo Facial Make Up Remover Wipes | Sustainable Face Wipes Eye Makeup Remover | Rose Scented Pack of 25 Face Wipes | 99% Purified Water,,4.4,792,1,10,803,N/A,98.63013698630137
