Category,VAT %,CPU,ASIN,Date,Amazon Price,FBA Price,FBM Price,Chosen Price,ROI %,ROI Score,Source,BSR,Offer Count,Review Count,Simulated Sales,Daily Profit,Stock,Actual Sales Volume,Avg Real Price,Scraper2_Title,Scraper2_MonthlySold,Scraper2_Rating,Scraper2_VariantReviews,Scraper2_3MonthUKReviews,Scraper2_HistoricalUKReviews,Scraper2_ParentTotalReviews,Scraper2_LaunchDate,Review Share %
Grocery,20,3.36,B0813VNJF8,2025-01-01,5.25,7.39,7.02,5.25,-35.424354243542446,-5,amazon,4421,2.0,533.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-02,5.25,7.39,7.02,5.25,-35.424354243542446,-5,amazon,6443,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-03,5.25,7.39,7.02,5.25,-35.424354243542446,-5,amazon,4943,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-04,5.25,7.39,7.02,5.25,-35.424354243542446,-5,amazon,5162,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-05,5.25,7.39,7.02,5.25,-35.424354243542446,-5,amazon,6112,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-06,5.25,7.39,6.95,5.25,-35.424354243542446,-5,amazon,6285,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-07,5.25,7.39,6.95,5.25,-35.424354243542446,-5,amazon,5386,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-08,5.25,7.39,6.95,5.25,-35.424354243542446,-5,amazon,5718,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-09,5.25,4.49,6.95,4.49,-44.772447724477246,-5,fba,6082,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-09,5.25,7.39,6.95,5.25,-35.424354243542446,-5,amazon,6082,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-10,5.25,7.39,6.95,5.25,-35.424354243542446,-5,amazon,7416,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-11,5.25,4.49,6.95,4.49,-44.772447724477246,-5,fba,4893,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-11,5.25,7.39,6.95,5.25,-35.424354243542446,-5,amazon,4893,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-12,5.25,7.39,6.95,5.25,-35.424354243542446,-5,amazon,6445,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-13,5.25,7.39,6.95,5.25,-35.424354243542446,-5,amazon,8803,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-14,5.25,7.39,6.95,5.25,-35.424354243542446,-5,amazon,8814,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-15,5.25,7.39,6.95,5.25,-35.424354243542446,-5,amazon,9748,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-16,5.25,7.39,6.95,5.25,-35.424354243542446,-5,amazon,10481,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-17,5.25,7.39,6.95,5.25,-35.424354243542446,-5,amazon,9311,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-18,5.25,7.39,6.95,5.25,-35.424354243542446,-5,amazon,9650,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-19,5.25,7.39,6.95,5.25,-35.424354243542446,-5,amazon,6756,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-20,5.25,7.39,6.95,5.25,-35.424354243542446,-5,amazon,9530,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-21,5.25,7.39,6.95,5.25,-35.424354243542446,-5,amazon,10178,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-22,5.25,4.49,6.95,4.49,-44.772447724477246,-5,fba,7862,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-22,5.25,7.39,6.95,5.25,-35.424354243542446,-5,amazon,7862,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-23,5.25,7.39,6.48,5.25,-35.424354243542446,-5,amazon,13013,2.0,534.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-24,5.25,7.39,6.48,5.25,-35.424354243542446,-5,amazon,13013,2.0,535.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-25,5.25,7.39,6.48,5.25,-35.424354243542446,-5,amazon,12506,2.0,536.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-26,5.25,7.39,6.48,5.25,-35.424354243542446,-5,amazon,13325,2.0,536.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-27,5.25,7.39,6.48,5.25,-35.424354243542446,-5,amazon,8211,2.0,536.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-28,5.25,7.39,6.48,5.25,-35.424354243542446,-5,amazon,9191,2.0,536.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-29,5.25,7.39,6.48,5.25,-35.424354243542446,-5,amazon,9191,2.0,536.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-30,5.25,7.39,6.48,5.25,-35.424354243542446,-5,amazon,9191,2.0,536.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-01-31,5.25,7.39,6.48,5.25,-35.424354243542446,-5,amazon,9191,2.0,536.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-01,5.25,7.39,6.48,5.25,-35.424354243542446,-5,amazon,12362,3.0,536.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-02,5.25,7.39,6.48,5.25,-35.424354243542446,-5,amazon,14957,3.0,537.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-03,5.25,7.39,6.48,5.25,-35.424354243542446,-5,amazon,14946,3.0,538.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-04,5.25,7.39,6.48,5.25,-35.424354243542446,-5,amazon,11100,3.0,538.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-05,5.25,7.39,6.48,5.25,-35.424354243542446,-5,amazon,11152,3.0,538.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-06,5.25,7.39,6.48,5.25,-35.424354243542446,-5,amazon,17240,3.0,538.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-07,5.25,7.39,6.48,5.25,-35.424354243542446,-5,amazon,17240,3.0,538.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-08,5.25,7.39,6.48,5.25,-35.424354243542446,-5,amazon,20708,2.0,538.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-09,5.25,9.99,6.48,5.25,-35.424354243542446,-5,amazon,25523,2.0,538.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-10,5.25,9.99,6.48,5.25,-35.424354243542446,-5,amazon,25523,2.0,538.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-11,5.25,9.99,6.48,5.25,-35.424354243542446,-5,amazon,24577,2.0,537.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-12,5.25,9.99,6.48,5.25,-35.424354243542446,-5,amazon,24577,2.0,537.0,0,0,35,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-13,4.49,9.99,6.48,4.49,-44.772447724477246,-5,amazon,35268,2.0,537.0,0,0,35,3,3.33,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-14,4.49,9.99,6.48,4.49,-44.772447724477246,-5,amazon,35268,2.0,538.0,0,0,32,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-15,4.49,9.99,6.48,4.49,-44.772447724477246,-5,amazon,35268,2.0,538.0,0,0,32,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-16,4.49,9.99,6.48,4.49,-44.772447724477246,-5,amazon,37710,2.0,538.0,0,0,32,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-17,4.49,9.99,6.48,4.49,-44.772447724477246,-5,amazon,45506,2.0,539.0,0,0,32,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-20,4.49,9.94,6.95,4.49,-44.772447724477246,-5,amazon,38742,2.0,539.0,0,0,32,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-21,4.49,9.94,6.95,4.49,-44.772447724477246,-5,amazon,41254,2.0,539.0,0,0,32,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-22,4.49,9.94,6.4,4.49,-44.772447724477246,-5,amazon,41254,2.0,539.0,0,0,32,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-23,4.49,9.95,6.4,4.49,-44.772447724477246,-5,amazon,41130,2.0,539.0,0,0,32,1,9.99,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-23,4.49,9.99,6.4,4.49,-44.772447724477246,-5,amazon,41130,2.0,539.0,0,0,32,1,9.99,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-24,4.49,9.99,6.4,4.49,-44.772447724477246,-5,amazon,32698,2.0,539.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-25,4.49,9.99,6.4,4.49,-44.772447724477246,-5,amazon,43363,2.0,539.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-26,4.49,9.95,6.4,4.49,-44.772447724477246,-5,amazon,45786,2.0,540.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-27,4.49,9.95,6.4,4.49,-44.772447724477246,-5,amazon,45786,2.0,540.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-02-28,4.49,9.95,6.4,4.49,-44.772447724477246,-5,amazon,45786,2.0,540.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-03-01,4.49,9.99,6.4,4.49,-44.772447724477246,-5,amazon,39048,2.0,540.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-03-02,4.49,9.99,6.4,4.49,-44.772447724477246,-5,amazon,39048,2.0,540.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-03-03,4.49,9.97,6.4,4.49,-44.772447724477246,-5,amazon,45916,1.0,540.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-03-04,4.49,9.99,6.4,4.49,-44.772447724477246,-5,amazon,43489,1.0,540.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-03-05,4.49,9.99,6.4,4.49,-44.772447724477246,-5,amazon,43489,1.0,541.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-03-06,4.49,9.99,6.4,4.49,-44.772447724477246,-5,amazon,43489,1.0,542.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-03-07,4.49,9.99,6.4,4.49,-44.772447724477246,-5,amazon,43489,1.0,542.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-03-08,4.49,9.95,6.4,4.49,-44.772447724477246,-5,amazon,45102,1.0,542.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-03-09,4.49,9.94,6.4,4.49,-44.772447724477246,-5,amazon,48768,1.0,542.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-03-10,4.49,9.99,6.4,4.49,-44.772447724477246,-5,amazon,50124,1.0,543.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-03-11,4.49,9.95,6.4,4.49,-44.772447724477246,-5,amazon,51072,1.0,543.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-03-12,4.49,9.95,6.4,4.49,-44.772447724477246,-5,amazon,51262,1.0,543.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-03-13,4.49,9.95,6.4,4.49,-44.772447724477246,-5,amazon,51262,1.0,543.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-03-14,4.49,9.95,6.4,4.49,-44.772447724477246,-5,amazon,51262,1.0,543.0,0,0,31,0,0.0,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
Grocery,20,3.36,B0813VNJF8,2025-03-15,4.49,9.95,6.4,4.49,-44.772447724477246,-5,amazon,51262,1.0,543.0,0,0,31,1,9.99,Teapigs Limited Edition Winter Glühwein Herbal Tea Made With Whole Fruits and Spices (1 Pack of 10 Teabags) Naturally Caffeine Free | Christmas,,4.4,541,2,10,546,N/A,99.08424908424908
