ASIN,Adjusted Actual Sales,Estimated Sales (Theory),Adjusted Sales (Full Logic),Estimated Sales (Category Curve),Accuracy - Theory,Accuracy - Full Logic,Accuracy - Category
B06XGFW1Q2,0.0,62.280622281062875,50.74556943948262,7.3893851031302775,-inf,-inf,-inf
B06XGSJS7N,194.16837782340863,344.74362425253577,268.26484937307134,66.57206003431743,0.22451200284491424,0.6183906340452017,0.34285737348469314
B071X4RKYL,0.0,37.745883886637145,37.745883886637145,1.5535714285714288,-inf,-inf,-inf
B072YZPBJ3,1.0041562759767249,7.8649412376450725,4.802455332530731,14.860536120330742,-5.83238767291972,-2.7825776200616468,-12.799027278773083
B074JHRC6J,18.04736842105263,9.877976284162916,6.57972379538331,12.43579847340405,0.5473361020679364,0.3645807877290256,0.6890643656887634
B075XT2J8X,8.0,7.890582339681998,6.4448942360532575,12.110123850484504,0.9863227924602498,0.8056117795066572,0.486234518689437
B076V4V2QQ,93.67711526670755,68.6735475893988,54.5166929575025,44.87289675179393,0.7330877706244343,0.5819638318525112,0.47901663735093225
B076VTQGGL,0.0,124.94310665509767,91.87087313617425,11.831393375771631,-inf,-inf,-inf
B0788CGDMC,61.468788249694,186.96234047473294,129.65196918468655,36.95392994303621,-1.0415816839477663,-0.10923255324350678,0.601182014405826
B078K3B7R6,797.4844961240311,2286.4606653346973,1890.6583438317691,2150.515069054892,-0.8670910549953674,-0.37077755495038334,-0.6966230434659473
B07978WZ4L,8.0,12.684946406591294,8.066237659227031,18.7670967383622,0.41438169917608825,0.9917202925966211,-0.3458870922952748
B07B8RJDXT,29.353096876654313,465.88745263730914,283.32253943171656,233.60282986997854,-13.871833033326306,-7.652219683063638,-5.958370827160393
B07BBZZ8RC,5.0,127.91384461840853,105.06290333355746,138.0163157951304,-23.582768923681705,-19.012580666711493,-25.603263159026078
B07BC5J1WW,5.0,636.9398458461108,562.0004912607151,1464.9464792290867,-125.38796916922215,-110.40009825214301,-290.9892958458173
B07BC5K5W5,4906.0,95846.00562129181,86473.03858521339,1544.7785679215235,-17.536487081388465,-15.625976067104236,0.31487537055065706
B07C8QSSR2,1229.0,654.0642498757063,514.4770771408724,1948.7563237149343,0.5321922293537074,0.4186143833530288,0.4143561239097361
B07CPKRL8Z,8.0,5.392765438965556,3.9569462126156973,6.744374204895603,0.6740956798706945,0.4946182765769622,0.8430467756119504
B07DFB8DKB,34.0745147150908,48.45893371940034,34.4488466254168,80.49296486486031,0.5778540318304513,0.9890143142622596,-0.36226298563283343
B07DFCXCQF,37.0,39.049583795965084,21.890156721334726,38.70255261834127,0.944605843352295,0.591625857333371,0.9539850643691548
B07DY1R6YX,0.0,124.32961327761032,99.46369062208825,4.098484848484849,-inf,-inf,-inf
B07FFHPY7X,52.0,20.01305374767357,15.568155560764767,27.329116510875764,0.38486641822449175,0.299387606937784,0.525559932901457
B07J9JGZZV,380.8353510895884,196.94994868583586,169.8934042970726,379.3233996128824,0.5171524862971688,0.4461072319336935,0.9960299077478488
B07JXBDGJB,12.094986807387864,30.237864135359334,25.311301938945306,77.75388806373807,-0.500032833180887,-0.09271017339883736,-4.428604619580438
B07L8N2TC1,2.0,7.1794238534066,4.456758200096412,7.868721667792598,-1.5897119267033002,-0.22837910004820605,-1.934360833896299
B07NGGSR3D,67.1715976331361,98.16763398904934,80.32764040311696,123.34558448072484,0.5385544270481557,0.8041427741255492,0.16372412110266954
B07NH5TQSF,22.20091324200913,19.12623629997844,14.288282885079605,26.510464353112315,0.8615067358484737,0.6435898708005829,0.8058840614291243
B07NJCFPKF,34.44328552803129,541.8492560752209,302.5754048474079,255.95437483925096,-13.731636740468408,-6.784742808613895,-5.431183492380404
B07QGGFKYK,7.0,7.602816426346202,6.6111887895384225,7.0,0.9138833676648284,0.9444555413626318,1.0
B07QPB3T1J,224.0,90.090392375775,82.58674787508438,100.87701264309962,0.4021892516775669,0.3686908387280552,0.450343806442409
B07QQDMJ6M,381.0,214.7291360836229,195.09384806092626,230.3172928310061,0.5635935330278816,0.5120573439919325,0.6045073302651078
B07QXSDZJM,99.0,32.58982490093795,23.38395312595131,44.64125187206564,0.3291901505145246,0.23620154672678084,0.4509217360814711
