Category,BSR Band,Actual Sales Volume,Simulated Sales,Adjusted Actual Sales,Estimated Sales (Theory),Estimated Sales (Category Curve),Adjusted Sales (Full Logic),Final Estimated Sales,Daily Profit,ROI %,Offer Count,Review Count,Error - Theory vs Actual,Error - Full Logic vs Actual,Error - Category vs Actual,Accuracy - Theory,Accuracy - Full Logic,Accuracy - Category
Grocery,"25,001–50,000",0.6985915492957746,0.39192488262910796,0.6987217203405275,0.63021258461397,0.6987217203405275,0.5186099933513194,0.6987217203405275,0.3072328638497653,0.07659965910364987,8.082386363636363,854.7642045454545,0.8592741530509382,0.8347685514320415,0.8857035891640489,-inf,-inf,-inf
Grocery,"50,000+",0.11217948717948718,0.31826923076923075,0.11249471492009147,0.32951525486745975,0.11249471492009147,0.272723832725243,0.11249471492009147,0.11362072649572647,18.227013484330964,8.13915857605178,585.6957928802589,0.3780381993771631,0.3328690841456407,0.20263471084965196,-inf,-inf,-inf
Health & Personal Care,0–100,4.490066225165563,0.025386313465783638,108.10810141972553,18598.97518728069,108.10810141972553,13320.121653937224,108.10810141972553,0.0067041942604855985,2.90382649846687,11.724832214765101,28815.845637583894,18490.867085860962,13212.0135525175,118.92757051607931,-inf,-inf,-inf
Health & Personal Care,"501–1,000",2.6363636363636362,0.0030303030303030273,66.10092913491835,564.5313877918011,66.10092913491835,494.6291588315351,66.10092913491835,0.0008787878787878727,-3.527136294607928,6.636363636363637,6475.545454545455,534.0642579286766,488.9309985584108,106.17868048665764,-inf,-inf,-inf
Health & Personal Care,"1,001–2,500",2.5393700787401574,1.6477690288713909,63.27685750342025,270.7086390759035,63.27685750342025,243.0322050605414,63.27685750342025,0.715160104986877,-1.890805533207785,9.574898785425102,4823.161943319838,260.5545727338215,244.2437516191674,89.20653526745707,-inf,-inf,-inf
Health & Personal Care,"2,501–5,000",3.6907216494845363,9.829610538373425,13.484856295520228,24.50097003048781,13.484856295520228,18.282567528032462,13.484856295520228,8.0109049255441,12.349029179449778,8.436521739130434,2092.409722222222,17.612482379032475,14.308581173970078,16.713125927183054,-inf,-inf,-inf
Health & Personal Care,"5,001–10,000",2.2481751824817517,8.668288726682887,7.545292906157106,9.304328719074382,7.545292906157106,6.897568576232601,7.545292906157106,4.1700892133008916,14.977563526070576,8.935483870967742,1809.4143920595534,7.652032327287998,7.170407083643298,10.9827786390766,-inf,-inf,-inf
Health & Personal Care,"10,001–25,000",1.3075471698113208,2.038301886792453,2.4380207458849226,3.1080483095571965,2.4380207458849226,2.6750922332733182,2.4380207458849226,3.657030188679245,50.83099927694079,5.896749521988528,677.3518164435947,3.3027155787540634,3.237620127803864,3.0790609075186297,-inf,-inf,-inf
Health & Personal Care,"25,001–50,000",0.5326633165829145,0.6217755443886097,0.8792821004181438,1.7829591043135002,0.8792821004181438,1.6151318493071973,0.8792821004181438,1.257651591289782,18.314130397522625,4.866666666666666,716.8615384615384,2.0013954578534827,1.9026086450273811,1.2725288689468615,-inf,-inf,-inf
Health & Personal Care,"50,000+",0.1267605633802817,0.07680751173708918,0.19916857976050134,0.6928683243875531,0.19916857976050134,0.645331884245987,0.19916857976050134,0.24054929577464784,24.93321107816834,3.0455840455840457,716.7897727272727,0.7797583074884679,0.7396583491903533,0.36018655832744184,-inf,-inf,-inf
Home & Kitchen,"1,001–2,500",0.045454545454545456,15.97348484848485,0.8939679792181041,48.4798252516487,0.893967979218104,47.95016040162886,0.893967979218104,6.038242424242432,5.473063905010689,3.6818181818181817,1223.0454545454545,47.585857272430594,47.056192422410746,1.512868887907561,-inf,-inf,-inf
Home & Kitchen,"2,501–5,000",1.1594202898550725,2.852657004830918,3.8016360938814175,24.57921163995177,3.8016360938814175,20.984951323110227,3.8016360938814175,4.309376811594205,2.014963958842563,8.666666666666666,3461.391304347826,21.287541843786077,18.252448308766613,4.187309320796924,-inf,-inf,-inf
Home & Kitchen,"5,001–10,000",0.385,2.3128333333333333,1.8665139989458526,15.01084925141911,1.8665139989458526,14.064517424887095,1.8665139989458526,3.482823333333333,61.31760857101676,6.030456852791878,2658.29696969697,13.31002945242589,12.424594234786511,2.9284654996046173,-inf,-inf,-inf
Home & Kitchen,"10,001–25,000",0.33555555555555555,3.1186666666666665,1.1534369811788634,7.245863154821118,1.1534369811788634,6.527756405117674,1.1534369811788634,3.7164177777777776,18.146298480531375,6.640625,3403.8190255220416,6.594620933696868,5.991628167636208,1.8489773562531675,-inf,-inf,-inf
Home & Kitchen,"25,001–50,000",0.4325068870523416,0.613406795224977,0.8489869654330621,1.804883623825516,0.8489869654330621,1.490196104422931,0.8489869654330621,0.6715096418732782,-2.1889917886302195,7.358333333333333,2742.6377245508984,1.8915186579195258,1.7093394823316859,1.295699115289026,-inf,-inf,-inf
Home & Kitchen,"50,000+",0.17218543046357615,0.7002207505518764,0.24280893776841941,0.39264621978539543,0.24280893776841941,0.3187086580304731,0.24280893776841941,0.6790132450331126,3.7583246166730335,7.659863945578231,2308.3703703703704,0.5370172244983894,0.4848048534848974,0.43094566438368487,-inf,-inf,-inf
Lighting,"1,001–2,500",0.0,1.1231884057971016,0.0,7.439399248095747,0.0,5.88213401537559,0.0,1.7541304347826097,8.860030663233749,8.869565217391305,196.4090909090909,7.439399248095747,5.88213401537559,0.0,-inf,-inf,
Lighting,"2,501–5,000",0.1935483870967742,1.0793010752688172,0.1985859478568272,4.517259231979518,0.1985859478568272,3.6267344872563236,0.1985859478568272,1.7542741935483879,8.42494570345214,8.414634146341463,260.1707317073171,4.318673284122691,3.4281485393994964,0.3491269083289381,-inf,-inf,-inf
Lighting,"5,001–10,000",0.3314285714285714,1.0142857142857142,0.34008610567514674,2.8059148386102137,0.34008610567514674,2.2970658381635887,0.34008610567514674,1.4097333333333337,6.345069663894585,7.954285714285715,361.24,2.4688069608369827,1.985874514771102,0.48583729382163826,-inf,-inf,-inf
Lighting,"10,001–25,000",0.06666666666666667,1.0333333333333334,0.0684931506849315,1.6738015747830723,0.0684931506849315,1.5013273089192574,0.0684931506849315,1.0920000000000003,5.846428069157262,6.0,173.3,1.6053084240981406,1.4328341582343256,0.1278538812785388,-inf,-inf,-inf
Pet Supplies,"5,001–10,000",1.1,2.494444444444445,3.1648316651501367,6.550119296583604,3.1648316651501367,4.8686524935840545,3.1648316651501367,1.015833333333334,4.204947537932614,10.466666666666667,1088.6206896551723,4.810160032386819,3.958460020862878,3.116260236578708,-inf,-inf,-inf
Pet Supplies,"10,001–25,000",1.0862068965517242,1.692528735632184,3.131334128204324,3.581735596032833,3.131334128204324,2.7385684583902314,3.131334128204324,0.9666954022988513,9.00068585840478,10.339285714285714,430.2142857142857,3.3220205494366466,3.436637644713568,3.612527711388258,-inf,-inf,-inf
Pet Supplies,"25,001–50,000",0.22727272727272727,0.28787878787878785,0.551948051948052,1.6684831527669055,0.551948051948052,1.399237199619731,0.551948051948052,0.36015151515151517,8.16612996449509,8.363636363636363,154.9090909090909,1.4934205680930435,1.3395961999737591,0.8530106257378985,-inf,-inf,-inf
Stationery & Office Supplies,"10,001–25,000",0.0,0.26666666666666666,0.0,1.1401383518628967,0.0,0.9964324394353351,0.0,1.3586666666666665,-2.3252334211156374,5.5,151.125,1.1401383518628967,0.9964324394353351,0.0,-inf,-inf,
Stationery & Office Supplies,"25,001–50,000",0.16666666666666666,0.2718253968253968,0.16666666666666666,0.5654404453039221,0.16666666666666666,0.5094599687509429,0.16666666666666666,1.5674047619047613,47.964039961029776,5.535714285714286,280.3333333333333,0.6101862946550597,0.5605546154805034,0.2976190476190476,-inf,-inf,-inf
Stationery & Office Supplies,"50,000+",0.13861386138613863,0.29900990099009894,0.1398139813981398,0.27367876928943896,0.1398139813981398,0.25361680894308564,0.1398139813981398,1.842544554455445,66.77494878111456,5.0,301.99,0.3584707463712843,0.34179535112106013,0.253326322731283,-inf,-inf,-inf
Toys & Games,101–500,1.0,3.8333333333333335,1.0,41.298346479920475,1.0,33.03867718393638,1.0,71.05083333333333,271.3762811127379,8.0,131.0,40.298346479920475,32.03867718393638,0.0,-39.298346479920475,-31.038677183936375,1.0
Toys & Games,"501–1,000",3.7083333333333335,8.297222222222222,3.9399013113889167,67.8157508984424,3.9399013113889167,50.47871216538115,3.9399013113889167,32.97170833333333,222.74004378458832,11.833333333333334,8969.041666666666,64.9388608879254,48.548572539924855,5.414860191134299,-inf,-inf,-inf
Toys & Games,"1,001–2,500",0.8021978021978022,4.424725274725274,1.3341444659146033,84.83210477159467,1.3341444659146033,57.721441746334406,1.3341444659146033,47.90605128205128,212.87070240497877,13.850828729281767,6280.764367816092,83.63994869319363,56.57855357538847,2.0562286054033283,-inf,-inf,-inf
Toys & Games,"2,501–5,000",1.6363636363636365,2.990282131661442,2.2004824803145486,30.519590704768486,2.2004824803145486,22.00237721355349,2.2004824803145486,22.818795193312432,89.20325662514188,13.416666666666666,2659.2071197411005,30.00091440371226,21.929997142867116,3.3837917662085353,-inf,-inf,-inf
Toys & Games,"5,001–10,000",0.9408945686900958,2.1599041533546326,1.037608006912441,7.058502544283231,1.037608006912441,5.089801692313206,1.037608006912441,8.662963258785942,54.850415157954195,14.554487179487179,2797.8048387096774,7.1105725068910175,5.339849399928506,1.654764634169731,-inf,-inf,-inf
Toys & Games,"10,001–25,000",0.7367624810892587,1.3365607665153807,0.9898766059999561,2.8483798731050123,0.9898766059999561,2.1344348485225293,0.9898766059999561,4.600845184064547,14.323479797950325,11.668449197860962,1749.6689655172413,2.745882540179963,2.2312539491013728,1.3358092776882915,-inf,-inf,-inf
Toys & Games,"25,001–50,000",0.6468531468531469,0.7144522144522144,0.797423557406004,1.1093257282048312,0.797423557406004,0.8460955039871997,0.797423557406004,1.134484654234654,24.482940038816114,11.08698224852071,1685.7977461447213,1.3360040442692926,1.1961567219592664,1.0539374290191241,-inf,-inf,-inf
Toys & Games,"50,000+",0.27592879256965946,0.3282765737874097,0.4546597185006955,0.5312545210775553,0.4546597185006955,0.407785746517333,0.4546597185006955,0.8577979876160989,38.72483572467956,11.044244322631167,1894.664447924824,0.7896285980601853,0.7062072711344729,0.7484993972530799,-inf,-inf,-inf
Unknown,"5,001–10,000",2.0,0.5,2.0,2.3001132123486228,2.0,2.0701018911137608,2.0,0.7700000000000005,15.009746588693968,4.0,2826.0,0.30011321234862276,0.07010189111376075,0.0,0.8499433938256886,0.9649490544431196,1.0
Unknown,"10,001–25,000",1.5,0.5,1.5,1.2128421182912152,1.5,1.0373988020842553,1.5,0.5675000000000003,11.062378167641333,6.5,5274.5,0.6296600307344441,0.6708531320388382,0.5,0.5995444473763631,0.6125104504498076,0.625
Unknown,"25,001–50,000",0.4,0.5,0.4,0.5754037954830296,0.4,0.4932578588512303,0.4,0.7719999999999999,15.048732943469783,6.4,5273.8,0.4960970042792889,0.4885508109271394,0.48,-inf,-inf,-inf
